CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,DurationDays,Canceled,Revenue
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2700
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2666
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2658
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1146
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1204
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1597
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1602
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1735
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2676
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1157
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1210
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1030
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2603
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1346
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1790
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1397
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1933
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2563
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1954
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1980
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2317
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2842
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1752
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2953
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2865
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2927
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2060
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2291
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1248
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1945
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2059
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1551
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2938
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2413
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1543
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1839
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1686
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1290
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2527
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1440
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2751
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1261
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1895
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2380
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1677
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2729
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2705
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2961
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1754
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2394
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1293
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2714
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2592
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1396
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1602
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1786
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1629
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2733
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2480
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1505
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2488
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1034
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2705
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2187
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2421
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2253
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1770
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2629
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1869
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2356
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1480
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1397
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2417
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1214
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2525
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2733
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2475
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2159
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2074
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1451
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1328
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1158
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2166
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1977
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2141
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1893
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1973
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2863
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1486
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2819
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2401
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2017
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1228
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2706
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1712
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1474
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2498
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2111
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2017
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2424
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2062
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2432
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1560
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1533
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2087
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2800
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2230
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1487
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1052
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1233
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1154
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1219
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1585
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2284
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1254
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2198
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1000
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1435
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1449
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1491
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1334
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1447
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2338
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1679
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2272
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2988
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1121
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2051
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1028
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2941
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2590
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1480
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2158
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2328
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2546
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1248
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1911
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1352
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1990
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1474
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2813
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1963
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2726
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1375
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2572
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2237
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2594
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1950
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2053
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2507
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2717
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2391
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2368
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2876
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2876
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1001
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1922
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1433
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2108
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1897
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2095
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2298
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2374
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2991
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1826
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2853
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2776
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2980
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1400
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1871
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2312
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2574
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2541
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1447
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2619
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2237
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2030
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1109
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1758
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1358
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1809
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1858
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2227
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2234
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2490
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2699
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1158
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1759
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1771
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2577
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1773
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1836
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1216
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1491
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1605
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1025
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2192
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1080
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2568
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1954
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2854
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1183
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1063
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2781
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1141
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2608
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1513
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1852
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1644
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1029
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1606
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2786
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2553
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1006
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2547
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2781
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1857
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2439
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1732
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2684
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1973
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2984
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1513
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1917
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1922
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1969
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1793
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2293
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2440
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2712
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1668
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1519
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2739
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2488
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2942
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2112
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1686
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1516
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2558
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1834
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2076
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2985
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1013
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2402
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2512
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2203
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2435
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2623
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2578
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2327
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2705
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1588
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1354
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1199
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1449
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2325
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1944
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2681
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1657
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1296
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1333
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1139
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2267
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1892
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2134
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1238
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1920
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1127
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1871
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2674
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1602
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2483
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2123
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1311
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1248
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1747
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1896
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2319
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1481
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1279
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2960
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2110
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2706
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2057
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1189
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2862
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1440
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2183
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1680
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1839
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1854
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1170
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2857
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2887
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1013
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2669
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2985
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1550
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2402
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2321
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1081
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2931
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2967
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2920
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2972
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2505
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2565
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2796
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2768
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2865
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1075
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2889
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2275
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1172
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2823
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2874
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1115
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2991
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2170
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1743
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2556
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1381
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1359
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2786
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1067
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2997
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1865
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1772
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2808
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1659
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1808
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1802
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1454
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1957
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1960
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1815
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1604
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1507
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1531
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2539
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2702
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2082
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2854
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1032
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2290
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2369
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1939
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1043
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1352
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2418
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1613
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2216
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2846
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2815
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2301
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2724
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2956
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2400
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2676
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1664
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2955
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1357
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1484
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1214
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2417
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1929
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1905
